file_year,category,rank,name,year,high_school,city_state,position,totaltdnum,rushingtdnum,receivingtdnum,fumblereturnedtdnum,intreturnedtdnum,puntreturnedtdnum,kickoffreturnedtdnum,tdspergame,gamesplayed
2020,"offense,touchdowns",147,Ethan  Hyche,Senior,"Edmond Santa Fe (Edmond, OK)","(Edmond, OK)",RB,26,26,,,,,,2.0,13
2020,"offense,touchdowns",148,Mason  Gilkey,Junior,Pawhuska (OK),(OK),"WR, FS",26,,26,,,,,2.0,13
2020,"offense,touchdowns",149,Gunner Stockton,Junior,"Rabun County (Tiger, GA)","(Tiger, GA)",QB,26,26,,,,,,1.9,14
2020,"offense,touchdowns",150,Khalik Ganaway,Junior,"Peabody (Trenton, TN)","(Trenton, TN)","RB, SS",26,24,1,,,,1,1.9,14
2020,"offense,touchdowns",351,Philip Fager,Senior,"Raymore-Peculiar (Peculiar, MO)","(Peculiar, MO)","RB, SB",21,19,2,,,,0,1.5,14
2020,"offense,touchdowns",352,Robby Taylor,Senior,"Western Boone (Thorntown, IN)","(Thorntown, IN)",,21,21,0,,,,,1.4,15
2020,"offense,touchdowns",353,Reis Watkins,Senior,"Shenango (New Castle, PA)","(New Castle, PA)","QB, RB",20,20,,,,,,4.0,5
2020,"offense,touchdowns",354,Jermaine Dobbins,Sophomore,Mountain Pine (AR),(AR),,20,13,5,1,1,,1,3.3,6
2020,"offense,touchdowns",355,Khalon Simmons,Sophomore,Meadville (PA),(PA),"RB, OLB",20,17,,1,,1,1,2.9,7
2020,"offense,touchdowns",356,Beau Herrington,Senior,"Ridge Community (Davenport, FL)","(Davenport, FL)","RB, SB",20,18,2,,,,,2.9,7
2020,"offense,touchdowns",357,Dillon Bell,Junior,"Kinkaid (Houston, TX)","(Houston, TX)",,20,18,2,,,,,2.9,7
2020,"offense,touchdowns",358,Abreon Torres,Senior,"Astronaut (Titusville, FL)","(Titusville, FL)","RB, MLB",20,20,,,,,,2.9,7
2020,"offense,touchdowns",359,Wilkerson St. juste,Senior,"Central Florida Christian Academy (Ocoee, FL)","(Ocoee, FL)","FS, RB",20,20,,,,,,2.9,7
2020,"offense,touchdowns",360,Cameron Russell,Senior,Oil City (PA),(PA),,20,20,,,,,,2.5,8
2020,"offense,touchdowns",361,Joe  Barsky,Senior,Colts Neck (NJ),(NJ),"RB, LB",20,20,,,,,,2.5,8
2020,"offense,touchdowns",362,Kaden Lucko,Senior,"Tussey Mountain (Saxton, PA)","(Saxton, PA)","OLB, RB",20,20,,,,,,2.5,8
2020,"offense,touchdowns",363,Blake Horvath,Junior,"Hilliard Darby (Hilliard, OH)","(Hilliard, OH)","QB, DB",20,20,,,,,,2.5,8
2020,"offense,touchdowns",364,K'wan Powell,Senior,Vernon (FL),(FL),"RB, LB",20,11,8,,1,,,2.5,8
2020,"offense,touchdowns",366,Q Jones,Senior,"Fountain-Fort Carson (Fountain, CO)","(Fountain, CO)",RB,20,19,1,,,,,2.5,8
2020,"offense,touchdowns",368,Jackson Sepeda,Senior,Hamlin (TX),(TX),"RB, OLB",20,16,4,,,,,2.2,9
2020,"offense,touchdowns",370,Cameron Hovey,Senior,Sheridan (IN),(IN),"RB, MLB",20,20,,,,,,2.2,9
2020,"offense,touchdowns",371,Amir Powell,Senior,Princeton (WV),(WV),"RB, OLB",20,17,2,1,,,,2.2,9
2020,"offense,touchdowns",372,Caleb Atkinson,Senior,"Frontier (Chalmers, IN)","(Chalmers, IN)","HB, P",20,20,,,,,,2.2,9
2020,"offense,touchdowns",373,Ellis Edwards,Junior,"St. Michael the Archangel (Lee's Summit, MO)","(Lee's Summit, MO)","RB, LB",20,16,2,,1,1,,2.2,9
2020,"offense,touchdowns",374,Vernon Frank mosley iii,Senior,"Sterling (Houston, TX)","(Houston, TX)","CB, RB",20,4,15,,,1,,2.2,9
2020,"offense,touchdowns",375,Mark Wren,Senior,Thatcher (AZ),(AZ),"QB, C",20,19,,,,1,,2.2,9
2020,"offense,touchdowns",376,Nick Anderson,Senior,Austin (TX),(TX),"WR, CB",20,,20,,,,,2.2,9
2020,"offense,touchdowns",377,Noelle Whitehead,Junior,"Lake Highlands (Dallas, TX)","(Dallas, TX)",RB,20,16,4,,,,,2.2,9
2020,"offense,touchdowns",378,Julius Loughridge,Senior,"Mayde Creek (Houston, TX)","(Houston, TX)",RB,20,19,1,,,,,2.2,9
2020,"offense,touchdowns",379,Devin Gardner,Junior,"Harrells Christian Academy (Harrells, NC)","(Harrells, NC)","FB, LB",20,19,,,1,,,2.2,9
2020,"offense,touchdowns",380,Richtell Mccallister,Senior,Streetsboro (OH),(OH),,20,18,1,1,,,,2.2,9
2020,"offense,touchdowns",381,Connor Baker,Sophomore,Pocahontas (AR),(AR),MLB,20,19,1,,,,0,2.0,10
2020,"offense,touchdowns",382,Parker Phillips,Senior,Mitchell (SD),(SD),,20,16,3,,,,,2.0,10
2020,"offense,touchdowns",383,Larkin Spring,Senior,"Teurlings Catholic (Lafayette, LA)","(Lafayette, LA)","RB, SB",20,17,3,,,,0,2.0,10
2020,"offense,touchdowns",384,Cj Hester,Sophomore,"Wyoming (Cincinnati, OH)","(Cincinnati, OH)","RB, SS",20,17,3,,,,,2.0,10
2020,"offense,touchdowns",385,Keymari Odum,Senior,"Ridge Community (Davenport, FL)","(Davenport, FL)","ATH, CB",20,2,16,,,,2,2.0,10
2020,"offense,touchdowns",386,Jaden Nixon,Senior,"Lone Star (Frisco, TX)","(Frisco, TX)","RB, FS",20,15,5,,,,,2.0,10
2020,"offense,touchdowns",387,Demontrell Quinn,Senior,"General Trass (Lake Providence, LA)","(Lake Providence, LA)","RB, MLB",20,20,,,,,,2.0,10
2020,"offense,touchdowns",388,Evan Lovett,Senior,"Pusch Ridge Christian Academy (Tucson, AZ)","(Tucson, AZ)","RB, LB",20,17,2,0,0,0,1,2.0,10
2020,"offense,touchdowns",389,Mason Morgan,Senior,Wink (TX),(TX),"MLB, RB",20,15,4,1,,,0,2.0,10
2020,"offense,touchdowns",390,Tyson Cornett,Senior,"Leon (Jewett, TX)","(Jewett, TX)","FS, WR",20,8,11,1,,,,2.0,10
2020,"offense,touchdowns",391,Darian Carr,Senior,Sweetwater (TX),(TX),"WR, CB",20,,19,,,,1,2.0,10
2020,"offense,touchdowns",392,Connor Smith,Sophomore,Gibsonburg (OH),(OH),"FB, WB",20,19,1,0,0,0,0,2.0,10
2020,"offense,touchdowns",393,Trey Cross,Senior,"Greenwood (Midland, TX)","(Midland, TX)","RB, OLB",20,20,0,,,,,2.0,10
2020,"offense,touchdowns",394,Alan Jimenez,Senior,"Victoria East (Victoria, TX)","(Victoria, TX)",RB,20,20,,,,,,2.0,10
2020,"offense,touchdowns",395,Phil Mafah,Senior,"Grayson (Loganville, GA)","(Loganville, GA)",RB,20,18,2,,,,,2.0,10
2020,"offense,touchdowns",396,Jonathan Wright,Senior,Conway Springs (KS),(KS),"RB, MLB",20,15,4,,,,,2.0,10
2020,"offense,touchdowns",397,Stone Sears,Senior,San Saba (TX),(TX),"OLB, RB",20,18,2,,,,,2.0,10
2020,"offense,touchdowns",398,Dakota Cash,Senior,"North Callaway (Kingdom City, MO)","(Kingdom City, MO)","RB, FS",20,13,5,,1,,1,2.0,10
2020,"offense,touchdowns",399,JD Till,Senior,"Randolph County (Wedowee, AL)","(Wedowee, AL)",ATH,20,18,1,,,,1,2.0,10
2020,"offense,touchdowns",400,Dylan Everett,Junior,Montague (MI),(MI),"RB, CB",20,17,2,,,,1,2.0,10
2020,"offense,touchdowns",401,Dicenzo Miller II,Junior,"Kemper County (DeKalb, MS)","(DeKalb, MS)",RB,20,18,2,,,,,2.0,10
2020,"offense,touchdowns",402,Gary Haynes,Senior,Palacios (TX),(TX),"RB, CB",20,18,1,,,,1,2.0,10
2020,"offense,touchdowns",403,Phillip Johnson,Senior,Temple (GA),(GA),"RB, OLB",20,20,,,,,,2.0,10
2020,"offense,touchdowns",404,Cadarian Wiley,Junior,Grapeland (TX),(TX),"OLB, RB",20,20,,,,,,1.8,11
2020,"offense,touchdowns",405,Tommy Arnold,Senior,"Sunrise Mountain (Peoria, AZ)","(Peoria, AZ)","RB, MLB",20,19,1,0,0,,,1.8,11
2020,"offense,touchdowns",406,Brennan Boron,Senior,St. Marys (WV),(WV),"QB, OLB",20,18,,,2,,,1.8,11
2020,"offense,touchdowns",407,Max Hollar,Senior,Pilot Point (TX),(TX),"QB, DB",20,20,,,,,,1.8,11
2020,"offense,touchdowns",408,Jerrell Wimbley,Junior,"King (Houston, TX)","(Houston, TX)","RB, SS",20,20,,,,,,1.8,11
2020,"offense,touchdowns",409,Latray Miller,Senior,"Midlothian Heritage (Midlothian, TX)","(Midlothian, TX)","RB, LB",20,20,,,,,,1.8,11
2020,"offense,touchdowns",411,Jaxson Mitchell,Senior,"Hatton (Town Creek, AL)","(Town Creek, AL)","RB, CB",20,17,3,,,,,1.8,11
2020,"offense,touchdowns",412,Khal Stephen,Senior,"Seeger (West Lebanon, IN)","(West Lebanon, IN)",QB,20,9,11,,,,,1.8,11
2020,"offense,touchdowns",413,Christian Meneses,Junior,Plattsmouth (NE),(NE),"RB, DE",20,20,,,,,,1.8,11
2020,"offense,touchdowns",414,Michael Upton,Senior,George West (TX),(TX),"RB, FS",20,18,,,,,2,1.8,11
2020,"offense,touchdowns",415,Da'mariyea Hamilton,Senior,Dawson (TX),(TX),RB,20,19,,1,,,,1.8,11
2020,"offense,touchdowns",416,Lem Wash,Senior,Derby (KS),(KS),QB,20,20,,,,,,1.8,11
2020,"offense,touchdowns",417,Zackery Blackwell,Junior,"Augusta Christian (Martinez, GA)","(Martinez, GA)","RB, MLB",20,20,,,,,,1.8,11
2020,"offense,touchdowns",418,Jacob Walker,Senior,"Augusta Christian (Martinez, GA)","(Martinez, GA)","RB, CB",20,12,7,,,,1,1.8,11
2020,"offense,touchdowns",419,Tayver Thornbrugh,Senior,Kellyville (OK),(OK),"RB, FS",20,3,15,,,,,1.8,11
2020,"offense,touchdowns",420,Kolby Bartlett,Senior,Godley (TX),(TX),"RB, OLB",20,12,8,,,,,1.7,12
2020,"offense,touchdowns",421,Hayden Schrader,Senior,Bryant (AR),(AR),"TE, WR",20,,20,,,,,1.7,12
2020,"offense,touchdowns",422,Bird Butler,Senior,"West (Salt Lake City, UT)","(Salt Lake City, UT)","WR, CB",20,13,5,,,,2,1.7,12
2020,"offense,touchdowns",423,Jed Degraffenreid,Senior,"Millard (Fillmore, UT)","(Fillmore, UT)","WR, FS",20,17,3,0,1,0,0,1.7,12
2020,"offense,touchdowns",424,Owen Treece,Senior,Van Wert (OH),(OH),QB,20,20,,0,0,0,0,1.7,12
2020,"offense,touchdowns",425,Juan Davis,Senior,Everman (TX),(TX),"WR, QB",20,12,8,,,,,1.7,12
2020,"offense,touchdowns",426,Jaylen Artberry,Senior,Calhoun City (MS),(MS),"RB, SS",20,16,3,1,,,,1.7,12
2020,"offense,touchdowns",427,Braden Burleson,Senior,Brilliant (AL),(AL),"SB, RB",20,8,12,,,,,1.7,12
2020,"offense,touchdowns",428,Jace Edington,Senior,Lindsay (TX),(TX),RB,20,17,3,,,,,1.7,12
2020,"offense,touchdowns",429,Landon Alexander,Junior,"Central Valley (Monaca, PA)","(Monaca, PA)",RB,20,17,3,,,,,1.7,12
2020,"offense,touchdowns",430,Kolbe Katsis,Senior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)","WR, CB",20,2,16,,,,,1.5,13
2020,"offense,touchdowns",431,Jalyn Witcher,Senior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)","WR, CB",20,,20,,,,,1.5,13
2020,"offense,touchdowns",432,Brandon Fielding,Senior,Eastland (TX),(TX),"RB, OLB",20,19,1,,,,,1.5,13
2020,"offense,touchdowns",434,Ethan Sloan,Sophomore,Gunter (TX),(TX),LS,20,12,8,1,0,0,0,1.5,13
2020,"offense,touchdowns",435,Case Kuykendall,Senior,Llano (TX),(TX),"QB, WR",20,18,2,,,,,1.5,13
2020,"offense,touchdowns",436,Nicholas Patterson,Sophomore,Mooresville (IN),(IN),"QB, DB",20,20,,,,,,1.4,14
2020,"offense,touchdowns",437,Grey Nakfoor,Senior,"Westlake (Austin, TX)","(Austin, TX)",RB,20,20,,,,,,1.4,14
2020,"offense,touchdowns",438,Drequan Vaughn,Senior,"Peabody (Trenton, TN)","(Trenton, TN)",RB,20,16,,3,1,,,1.4,14
2020,"offense,touchdowns",439,Lonnie Adkism,Sophomore,"Miller (Corpus Christi, TX)","(Corpus Christi, TX)",WR,20,,20,,,,,1.4,14
2020,"offense,touchdowns",440,Rashad Broadnax,Senior,Bainbridge (GA),(GA),"RB, SS",20,16,4,,,,,1.4,14
2020,"offense,touchdowns",441,Jkoby Williams,Freshman,Beckville (TX),(TX),"RB, DB",20,18,2,,,,,1.4,14
2020,"offense,touchdowns",442,Twister Kelton,Senior,Canadian (TX),(TX),"WR, DB",20,4,14,,,1,1,1.3,15
2020,"offense,touchdowns",443,Jeremiah Cobb,Sophomore,"Montgomery Catholic (Montgomery, AL)","(Montgomery, AL)","RB, WR",20,18,2,,,,,1.3,15
2020,"offense,touchdowns",444,Adrian Terry,Senior,"Covenant Christian (Indianapolis, IN)","(Indianapolis, IN)","WR, CB",20,,14,,,,,1.3,15
2020,"offense,touchdowns",445,Billy  Bowman,Senior,"Ryan (Denton, TX)","(Denton, TX)",ATH,20,4,15,,1,,,1.3,15
2020,"offense,touchdowns",446,Kyle Wolf,Senior,Windthorst (TX),(TX),"WR, DB",20,1,17,1,,,1,1.3,16
2020,"offense,touchdowns",447,Trevor Erickson,Senior,Chapman (KS),(KS),"QB, SS",19,15,,,,1,3,2.7,7
2020,"offense,touchdowns",448,Ben Schmidt,Senior,"Homer-Center (Homer City, PA)","(Homer City, PA)","QB, CB",19,19,,,,,,2.4,8
2020,"offense,touchdowns",449,Dj Lee,Senior,Gaylesville (AL),(AL),"RB, OLB",19,18,1,,,,,2.4,8
2020,"offense,touchdowns",450,Kobey Stephens,Senior,Wewoka (OK),(OK),"QB, FS",19,16,,,2,1,,2.4,8
2020,"offense,touchdowns",451,Zach Hammett,Junior,"River Valley (Mohave Valley, AZ)","(Mohave Valley, AZ)","RB, CB",19,14,2,,,3,,2.4,8
2020,"offense,touchdowns",452,Caleb Gallashaw,Junior,Leesville (LA),(LA),"RB, SB",19,14,5,,,,,2.4,8
2020,"offense,touchdowns",453,Danny Stutsman,Senior,"Foundation Academy (Winter Garden, FL)","(Winter Garden, FL)","OLB, WR",19,10,7,,2,,,2.4,8
2020,"offense,touchdowns",454,Cade Chisman,Senior,"Western Brown (Mt. Orab, OH)","(Mt. Orab, OH)",RB,19,17,2,,,,,2.4,8
2020,"offense,touchdowns",455,Gunner Dozier,Sophomore,Gore (OK),(OK),"RB, OLB",19,18,1,,,,,2.1,9
2020,"offense,touchdowns",456,Logan Hutcheson,Junior,"Montgomery County (Montgomery City, MO)","(Montgomery City, MO)","RB, LB",19,19,,,,,,2.1,9
2020,"offense,touchdowns",457,Joseph Heuer,Junior,Lowell (IN),(IN),"RB, FS",19,17,,,,,2,2.1,9
2020,"offense,touchdowns",458,Deandrae Mccray,Senior,"North Florida Christian (Tallahassee, FL)","(Tallahassee, FL)","WR, QB",19,12,5,,,,2,2.1,9
2020,"offense,touchdowns",460,Donovan Washington,Senior,Streetsboro (OH),(OH),"RB, OLB",19,18,,,,,1,2.1,9
2020,"offense,touchdowns",461,Antwan Roberts,Senior,"Pope John Paul II (Hendersonville, TN)","(Hendersonville, TN)",RB,19,16,3,,,,0,2.1,9
2020,"offense,touchdowns",462,Jabin Ford,Senior,"Taylor County (Butler, GA)","(Butler, GA)",QB,19,17,,,1,1,,2.1,9
2020,"offense,touchdowns",463,Kz Adams,Junior,"Gray Collegiate Academy (West Columbia, SC)","(West Columbia, SC)","RB, WR",19,19,,,,,,2.1,9
2020,"offense,touchdowns",464,Dalton Smith,Senior,"Northern Bedford County (Loysburg, PA)","(Loysburg, PA)","RB, DB",19,14,4,,1,,,2.1,9
2020,"offense,touchdowns",465,William Rauch,Senior,Smyer (TX),(TX),"WR, QB",19,18,1,,,,,2.1,9
2020,"offense,touchdowns",466,Dj Allen,Junior,Gladewater (TX),(TX),"WR, DB",19,2,17,,,,,1.9,10
2020,"offense,touchdowns",467,Cody Mikulich,Sophomore,"Bloomington North (Bloomington, IN)","(Bloomington, IN)",RB,19,18,1,,,,,1.9,10
2020,"offense,touchdowns",468,Cale Hellums,Junior,Tomball (TX),(TX),"QB, WR",19,19,,,,,,1.9,10
2020,"offense,touchdowns",469,Anson Rodriguez,Senior,"Taylor (Pierson, FL)","(Pierson, FL)","RB, OLB",19,19,,,,,,1.9,10
2020,"offense,touchdowns",470,Robert Briggs,Junior,Bellville (TX),(TX),"RB, DB",19,11,6,,1,,1,1.9,10
2020,"offense,touchdowns",471,Traven  Crawford,Junior,Scottsburg (IN),(IN),"RB, S",19,17,2,,,,,1.9,10
2020,"offense,touchdowns",472,Cole Schulte,Senior,Conway Springs (KS),(KS),"FS, K",19,10,6,,,,,1.9,10
2020,"offense,touchdowns",473,Kemper Hodges,Junior,"South Walton (Santa Rosa Beach, FL)","(Santa Rosa Beach, FL)",QB,19,19,,,,,,1.9,10
2020,"offense,touchdowns",474,Hayden Kincheloe,Junior,Homedale (ID),(ID),"RB, OLB",19,19,,,,,,1.9,10
2020,"offense,touchdowns",475,Cade Crawford,Senior,Carey (OH),(OH),"SB, SS",19,12,5,0,0,2,0,1.9,10
2020,"offense,touchdowns",476,Mason Bowman,Sophomore,Monterey (TN),(TN),"RB, FS",19,17,1,,,,1,1.9,10
2020,"offense,touchdowns",477,Jamari Pamplin,Junior,Centerville (IN),(IN),"RB, SS",19,19,,,,,,1.9,10
2020,"offense,touchdowns",478,Reed Michna,Junior,Lorena (TX),(TX),OLB,19,16,3,,,,,1.9,10
2020,"offense,touchdowns",479,Ej Hernandez,Junior,Sundown (TX),(TX),"RB, LB",19,19,,,,,,1.7,11
2020,"offense,touchdowns",480,Eric Virgil,Sophomore,"Hilldale (Muskogee, OK)","(Muskogee, OK)","RB, MLB",19,16,3,,,,,1.7,11
2020,"offense,touchdowns",481,Jaquez Moore,Senior,"Suwannee (Live Oak, FL)","(Live Oak, FL)","QB, FS",19,19,,0,0,,,1.7,11
2020,"offense,touchdowns",482,James Schlegel,Senior,"Aquinas (Augusta, GA)","(Augusta, GA)","QB, SS",19,19,,,,,,1.7,11
2020,"offense,touchdowns",483,Shy Deary,Senior,"Permian (Odessa, TX)","(Odessa, TX)",WR,19,1,17,,,,,1.7,11
2020,"offense,touchdowns",484,Cam'ron Valdez,Senior,Rockdale (TX),(TX),RB,19,19,,,,,,1.7,11
2020,"offense,touchdowns",485,Bruzza Pusha,Senior,"Thomas Heyward Academy (Ridgeland, SC)","(Ridgeland, SC)","TE, MLB",19,4,14,,,1,,1.7,11
2020,"offense,touchdowns",486,Cameron King,Junior,"Cypress Park (Cypress, TX)","(Cypress, TX)",RB,19,15,4,,,,,1.7,11
2020,"offense,touchdowns",487,Bryson Moss,Senior,Newnan (GA),(GA),"RB, SB",19,18,1,,,,,1.7,11
2020,"offense,touchdowns",488,Josh Patterson,Junior,"Georgia Force Christian (Sugar Hill, GA)","(Sugar Hill, GA)",WR,19,,17,,1,,1,1.7,11
2020,"offense,touchdowns",489,Adam Norman,Senior,Milan (IN),(IN),"WR, FS",19,,16,,,2,,1.7,11
2020,"offense,touchdowns",490,Reginald Virgil,Junior,"Mount Dora Christian Academy (Mount Dora, FL)","(Mount Dora, FL)","QB, WR",19,7,10,,1,,1,1.7,11
2020,"offense,touchdowns",491,Jermiah Sanchez,Senior,Taft (TX),(TX),"RB, MLB",19,18,1,,,,,1.7,11
2020,"offense,touchdowns",492,Dominic Rezac,Junior,"Omaha Westside (Omaha, NE)","(Omaha, NE)",,19,17,2,,,,,1.7,11
2020,"offense,touchdowns",493,Tyler Yancey,Senior,Lindsay (TX),(TX),"WR, DB",19,,18,,1,,,1.7,11
2020,"offense,touchdowns",494,Eli Jochem,Senior,"Pine-Richland (Gibsonia, PA)","(Gibsonia, PA)","WR, FS",19,0,18,0,1,,,1.7,11
2020,"offense,touchdowns",495,Jadarian Price,Junior,Denison (TX),(TX),RB,19,18,1,,,,,1.7,11
2020,"offense,touchdowns",496,Deiontray Hill,Junior,"Pewitt (Omaha, TX)","(Omaha, TX)","RB, OLB",19,18,1,,,,,1.7,11
2020,"offense,touchdowns",497,Zane Schawang,Senior,Waverly (NE),(NE),"RB, OLB",19,16,1,1,,1,,1.7,11
2020,"offense,touchdowns",498,Derrick Mincey,Senior,"Toombs County (Lyons, GA)","(Lyons, GA)","RB, DB",19,17,2,,,,,1.7,11
2020,"offense,touchdowns",499,Brayden Kyle,Junior,"Decatur Heritage Christian Academy (Decatur, AL)","(Decatur, AL)","QB, SS",19,19,,,,,,1.7,11
2020,"offense,touchdowns",500,Rashawn Miller,Sophomore,Slocomb (AL),(AL),"RB, LB",19,18,,,1,,,1.6,12
